prism_id,last_name,first_name,middle_name,birth_year,birth_month,birth_day,bbref_id,fangraphs_id,mlbam_id,nfbc_id,sfbb_id,yahoo_id
g0xszc9swr,,,,,,,alvarna01,31765,805373,12129,alvarna01,62057
g153xrl8mm,,,,,,,simpsch01,31912,802415,12212,simpsch01,60420
g1552tqjcd,,,,,,,lovelri01,19337,663992,10525,lovelri01,10889
g294zrx1f0,,,,,,,,sa3015213,692030,11994,,63483
g2ghj8y6hr,,,,,,,nimmobr01,12927,607043,8955,nimmobr01,9876
g2z9xhq8b4,,,,,,,,sa3019969,682987,12047,jonessp01,60294
g3k38cde4d,,,,,,,brownmc01,30004,685326,12447,,66363
g3mn2frv74,,,,,,,,sa3017385,680743,12268,,12360
g4dsrgslqr,,,,,,,maxweza01,31610,687209,12206,maxweza01,63552
g4e687dg24,,,,,,,dominse01,19249,622554,9838,dominse01,11011
g4ee6qj0pm,,,,,,,cruzom01,23875,678316,12289,,62625
g4w6pq621m,,,,,,,troutmi01,10155,545361,7689,troutmi01,8861
g59f1ds8kr,,,,,,,johnstr02,26143,687859,11905,johnstr02,60622
g603x2ybf8,,,,,,,hurtuja01,27599,674441,11917,hurtuja01,63480
g64b07yz64,,,,,,,brownse01,18171,664913,10677,brownse01,11643
g6hrhnhb2h,,,,,,,granian01,29542,701552,12410,,60410
g6v1r9l00m,,,,,,,lipsctr01,31567,702358,12068,lipsctr01,60457
g75fe6l95w,,,,,,,garcima01,22715,672580,11387,garcima01,12336
g7r1dsw9d0,,,,,,,grichra01,10243,545341,8773,grichra01,9689
g8vcz82m34,,,,,,,mccorch01,19599,676801,10007,mccorch01,11912
gbj5bbrx04,,,,,,,hjellse01,21481,663546,10791,hjellse01,11387
gdldc2pp58,,,,,,,alexaja01,19666,669920,10574,alexaja01,12628
gdr9el2h1r,,,,,,,brighje01,16631,656257,10092,brighje01,11152
ge2rv5hmdw,,,,,,,suwinja01,22244,669261,11377,suwinja01,12342
geyn5lc9nm,,,,,,,frassni01,sa3014492,693308,11931,frassni01,60235
gfejqt3qy0,,,,,,,bubickr01,21455,663460,10933,bubickr01,11319
gff7r7clm4,,,,,,,bogaexa01,12161,593428,8417,bogaexa01,9319
ggb895c8ch,,,,,,,campbkr01,33644,692225,12195,campbkr01,63128
gh3lz5pcdd,,,,,,,woobr01,30279,693433,11800,woobr01,60584
ghlr2wtwt0,,,,,,,meansjo01,16269,607644,10112,meansjo01,11168
ghlz6gz0f8,,,,,,,uriaslu01,16622,649966,9922,uriaslu01,10570
gjw88gkes8,,,,,,,avilalu02,24452,679883,12277,,63567
gk0nvg0548,,,,,,,hendelo01,31475,701656,12238,hendelo01,60262
gkp74lk1w4,,,,,,,prietce01,30163,693409,12451,,60507
gkt83w3vtd,,,,,,,vodnivi01,24614,680767,11861,vodnivi01,12368
gmtkphfnf0,,,,,,,smithdo02,15653,642086,8679,smithdo02,9595
gmy0e5fq34,,,,,,,taylotr01,31883,700187,12147,,62602
gn53y4j15w,,,,,,,julieed01,27534,666397,11592,julieed01,12729
gp3rmkjyvw,,,,,,,criswco01,24975,681867,11270,criswco01,12256
gphl3gmkfr,,,,,,,alexasc02,10591,518397,9149,alexasc02,10072
gq0m105y2r,,,,,,,torkesp01,27465,679529,10831,torkesp01,11914
gqc2nv91nw,,,,,,,alvarel01,21662,665660,12340,,60180
gqcmj338y8,,,,,,,heinety01,13897,623168,10691,heinety01,11652
gqkqwzygmm,,,,,,,schmicl01,19899,657376,10165,schmicl01,10926
grkdd9tcvh,,,,,,,peralsa01,25589,671111,11790,,60514
gv4wm27ech,,,,,,,monteke01,22630,672456,11961,monteke01,63428
gvvybve3s8,,,,,,,pomerdr01,11426,519141,8189,pomerdr01,9068
gwdt5y1w68,,,,,,,cleavga01,17897,664076,10769,cleavga01,11704
gwjngmh5cd,,,,,,,lindofr01,12916,596019,8226,lindofr01,9116
gx716bkt14,,,,,,,dubonma01,16530,643289,9802,dubonma01,10524
gxp1xr5nlw,,,,,,,pereiev01,23695,677592,10197,pereiev01,11508
gyg7cx1zp8,,,,,,,seymoca01,30084,693313,12283,,60392
gzg4fwh5r8,,,,,,,vazqulu01,23442,676679,11964,vazqulu01,61911
h0ws4vgm4w,,,,,,,roberet01,24930,681799,11361,,12327
h1mw96sp4h,,,,,,,weissgr01,20375,669711,10585,weissgr01,12685
h1yz56lxwh,,,,,,,javiecr01,17606,664299,10717,javiecr01,11315
h2pxhtsyl0,,,,,,,misneka01,26374,670224,12139,misneka01,11784
h37zjyr4bm,,,,,,,caissow01,27496,683357,12050,caissow01,12127
h3smyr786d,,,,,,,kellemi03,17594,656605,9799,kellemi01,10565
h47tkyh4g4,,,,,,,anderti01,15172,641313,8976,anderti01,9897
h4bdmw05pm,,,,,,,kirkal01,22581,672386,10851,kirkal01,11853
h5nx8cjevd,,,,,,,langeal01,19883,656638,11062,langeal01,10860
h6fhz35kjr,,,,,,,mazurad01,31900,800049,12100,mazurad01,60347
h729ghgg28,,,,,,,castrmi01,15684,612434,8982,castrmi01,9903
h76dh35kf8,,,,,,,kingmi01,19853,650633,10289,kingmi01,11661
h79v3km08r,,,,,,,beavedy01,31695,687637,12226,beavedy01,60091
h8qhlz4jfd,,,,,,,strowka01,26191,669704,12273,,60896
h8xtqwprth,,,,,,,harrimi04,25931,671739,11065,harrimi04,12056
hb02pnb578,,,,,,,cousija01,21620,664776,11224,cousija01,12211
hc8w4lhq38,,,,,,,waltodo01,19314,622268,10697,,11658
hct6szcrjh,,,,,,,clemeko01,20572,665019,11342,clemeko01,11309
hdd75rv8y4,,,,,,,adelljo01,20220,666176,10241,adelljo01,10893
hdkdq74nc4,,,,,,,morgael01,20203,669212,10928,morgael01,11447
hds3x2t8dh,,,,,,,crimbl01,25714,688760,12034,,61593
hfy3r72etd,,,,,,,bellico01,15998,641355,9649,bellico01,10504
hhb387pqew,,,,,,,kennebu01,22505,671083,10382,kennebu01,12641
hk8n5xyl40,,,,,,,pagespe02,25782,686780,10880,pagespe02,61613
hl5m1mvpg0,,,,,,,riverse01,21735,665861,10931,,11938
hl5rkgnrjm,,,,,,,woodja03,29518,695578,11750,woodja03,12521
hl83z0s4rm,,,,,,,brownhu01,25880,686613,11435,brownhu01,12141
hlddw4h49m,,,,,,,obrieri01,20348,676617,11162,,11846
hlrzp553r4,,,,,,,morenga01,22664,672515,11117,morenga01,11855
hls4kgqnnw,,,,,,,bruihju01,23779,677865,11258,,12247
hn53gv9fkw,,,,,,,bellova01,23899,678368,12117,bellova01,64300
hnlj0vep38,,,,,,,mckinza01,19392,656716,9993,mckinza01,11700
hnz9g8yepw,,,,,,,torrelu01,15905,620443,9600,torrelu01,10669
hp7sqbt09m,,,,,,,tatedi01,17796,622253,10459,tatedi01,10221
hpg61g2sxw,,,,,,,chafian01,12988,605177,8863,chafian01,9782
hq0z56n47r,,,,,,,kavadni01,29782,694359,12157,kavadni01,60112
hq2132fl5d,,,,,,,neelyja01,30106,680891,12160,,62326
hq4p5eebk4,,,,,,,alvarfr01,26121,682626,11118,alvarfr01,11349
hr6kwzpep8,,,,,,,jimenjo02,15761,641729,9644,jimenjo02,10468
hr6rkggeew,,,,,,,kayfucj01,33704,692216,12435,,62758
hr9r4x7em0,,,,,,,,sa3004153,675448,11960,,12088
hrgyj9n34r,,,,,,,salazce01,21587,663967,11781,,61796
hrjphg738h,,,,,,,fitzgty01,26208,666149,11874,fitzgty01,61346
hrkydlw6vm,,,,,,,stefami01,25353,683021,11419,stefami01,12649
ht305ednd8,,,,,,,haggesa01,18054,664059,10683,haggesa01,11647
htwx7zbk5h,,,,,,,mervima01,27845,670223,11582,mervima01,12777
hty7g3vhnd,,,,,,,hurtky01,27514,669165,11867,hurtky01,60237
hw0ztwkztr,,,,,,,basalsa01,28824,694212,12039,basalsa01,60092
hwc5l3g8pd,,,,,,,yohocr01,33248,684974,12225,yohocr01,63247
hwdh5dd5e8,,,,,,,rivasle01,21009,660844,12081,rivasle01,11326
hwe8pkny5m,,,,,,,mccanja02,12859,543510,8897,mccanja01,9818
hx3tjfdrw4,,,,,,,rafaece01,24262,678882,11628,rafaece01,12730
hxchk95r8m,,,,,,,lucasea01,26058,687922,11859,lucasea01,61880
hy6wh177hd,,,,,,,cantijo01,23335,676282,10401,cantijo01,11823
hy9qbcgpr4,,,,,,,seaboco01,19695,657756,11023,seaboco01,11518
j03tjl3vvm,,,,,,,vasqura02,24719,681190,11677,vasqura02,12500
j055yvch74,,,,,,,iglesra01,17130,628452,8981,iglesra01,9902
j0xfv52pjr,,,,,,,edmanto01,19470,669242,10569,edmanto01,11596
j1v4kw6et4,,,,,,,wesneha01,27581,669713,11411,wesneha01,12497
j2j4k56zf4,,,,,,,suareal01,6175,544150,9358,suareal01,10285
j3bbd7ylnd,,,,,,,baddoak01,22168,668731,10124,baddoak01,10913
j44z5pfmp4,,,,,,,schneda04,25180,682177,12098,schneda04,61948
j6s6lgxwjw,,,,,,,barnema02,31741,686930,12349,,60207
j7cxp7lv5d,,,,,,,yastrmi01,14854,573262,10626,yastrmi01,10119
j7d3hd37j0,,,,,,,gerbejo01,24591,680702,10827,,11569
j8pge0psjr,,,,,,,nunezna01,25979,683083,12010,nunezna01,11785
j93slxmwh0,,,,,,,hernaca04,22713,672578,10156,hernaca04,11470
j966n3e86w,,,,,,,mcclash01,21483,663556,10332,mcclash01,11398
jb1rzel998,,,,,,,santito01,19926,663574,10347,santito01,10864
jbmmwkd3mh,,,,,,,seageco01,13624,608369,8668,seageco01,9584
jcyrf4ky5h,,,,,,,jankotr01,13768,608671,9125,jankotr01,10050
jd127wklsm,,,,,,,ruizke01,19610,660688,10263,ruizke01,10899
jd2l4eh3y8,,,,,,,mayoco01,28312,691723,11889,mayoco01,12372
jd5lhtnvk4,,,,,,,tayloch03,13757,621035,8852,tayloch03,9771
jdem8bllx4,,,,,,,matzety01,10058,554431,7675,matzety01,9730
jdf9qjtq4w,,,,,,,gonsoto01,19388,664062,10346,gonsoto01,11331
jg3jgtdvhh,,,,,,,eiserbr01,27668,685126,12108,,60711
jgs228kt9w,,,,,,,waldrhu01,33527,694462,11887,waldrhu01,62958
jhg3jtkd2r,,,,,,,whitlga01,20191,676477,11190,whitlga01,11358
jhzfsrgjjm,,,,,,,hudsobr01,19924,663542,11812,hudsobr01,10444
jjgbb46fjh,,,,,,,kwanst01,24610,680757,11315,kwanst01,12314
jjhy663y0m,,,,,,,outmaja01,24770,681546,11399,outmaja01,12339
jkbxf9053m,,,,,,,suerowa01,15855,593833,9832,suerowa01,11007
jktn3mgxvw,,,,,,,liberma01,22294,669461,10287,liberma01,11397
jm8tp2rlpr,,,,,,,,sa3018178,680916,12032,,61927
jpw0ntvyjw,,,,,,,boushca01,19736,676961,11880,,61737
jpz6kqm20d,,,,,,,hassero02,27482,690987,11046,hassero01,11984
jq28yhncf4,,,,,,,garcilu04,20391,671277,10279,garcilu04,10964
jrdjj3jtxm,,,,,,,jonesja08,18872,663330,10223,jonesja08,10498
jrtn34mcz8,,,,,,,wadety01,15730,642180,9697,wadety01,10203
jsk06fv3mh,,,,,,,soriajo02,22100,667755,11187,soriajo02,11327
jt4p0bp0pd,,,,,,,lopezre01,16400,625643,9410,lopezre01,10152
jtwd90017w,,,,,,,cruzfe01,7048,518585,11557,cruzfe01,12690
jvk04x5t5w,,,,,,,gipsosa01,26048,687830,11863,gipsosa01,62054
jvkyzbm488,,,,,,,butlela01,22542,671732,11649,butlela01,12719
jwmrzb414m,,,,,,,englema01,22288,669438,11726,englema01,11551
jxvly3gjqh,,,,,,,vargail01,13324,545121,9562,vargail01,10752
jynr4fq7rw,,,,,,,perkija01,31468,678022,12345,,62461
jzxfskxexm,,,,,,,freemty01,22532,671289,10356,freemty01,11754
k0kzm1sfgm,,,,,,,kellebr01,15734,641745,9936,kellebr01,10418
k0rgcgce90,,,,,,,rodriju01,23697,677594,10260,rodriju01,11384
k0x9x9ysjh,,,,,,,adamstr01,30180,701519,12284,,64814
k19gded898,,,,,,,schrejo01,20020,670167,9986,schrejo01,11634
k2tg2qkgf4,,,,,,,saggeth01,27883,695336,11895,saggeth01,60431
k2y9l8tcjh,,,,,,,britoju02,sa3009808,682877,11773,britoju02,12734
k2zysdk4bw,,,,,,,carraca01,6632,471911,7183,carraca01,8185
k386070qyh,,,,,,,detmere01,27468,672282,10915,detmere01,11926
k52mtptpc4,,,,,,,ariasga01,22563,672356,10200,ariasga01,11524
k5b053nxzw,,,,,,,estesjo01,26257,683155,11871,estesjo01,12362
k5v50066y8,,,,,,,rortvbe01,20287,666163,11158,rortvbe01,10533
k5zl0c3qhw,,,,,,,avansdr01,25183,682183,12366,avansdr01,61269
k87j0bd4fh,,,,,,,bensowi01,21853,666181,10362,bensowi01,10464
k939h8jrr0,,,,,,,winckjo01,22387,670174,11363,winckjo01,12329
k9dkfxvmqr,,,,,,,searsjp01,23429,676664,11401,searsjp01,12333
k9kx9nmqsh,,,,,,,cannigr01,19867,656288,10209,cannigr01,10894
kbc8cdh8lr,,,,,,,buxtoby01,14161,621439,8674,buxtoby01,9590
ke2tdpjqzm,,,,,,,sengeha01,21489,663584,12372,,61258
ke36lydqwh,,,,,,,wilsowi03,25434,669717,11104,,11833
kec2qybvl0,,,,,,,gonzaos01,20970,660757,10306,gonzaos01,12621
kefx6t3w48,,,,,,,batybr01,26123,683146,11123,batybr01,11796
kegg0fde08,,,,,,,marshal01,27451,679525,11144,marshal01,12446
kem1z5c7rh,,,,,,,falteba01,20070,663559,11171,falteba01,12104
ker9yjrev4,,,,,,,fermifr01,21840,666023,11514,fermifr01,12013
kf95df704w,,,,,,,ferguca01,19349,657571,10041,ferguca01,11036
kfyskwybq4,,,,,,,yarbrry01,16502,642232,9807,yarbrry01,10147
khmkjd9slm,,,,,,,tylerky01,22092,667725,11271,tylerky01,12259
khyykgd7ww,,,,,,,kimbrcr01,6655,518886,7760,kimbrcr01,8622
kkg3zvk9b4,,,,,,,elderbr01,27779,693821,11307,elderbr01,12120
kkqe6fzq1m,,,,,,,sanchga02,11442,596142,8212,sanchga02,9097
kktrehtqgr,,,,,,,ceccosl01,27500,677944,11836,ceccosl01,12118
klcvrnkfcd,,,,,,,sabolbl01,25805,666165,11728,sabolbl01,12767
km0bybrfv4,,,,,,,smithaj01,29960,700363,11774,smithaj01,12366
knf574k1p8,,,,,,,barlosc01,14993,605130,9923,barlosc01,10998
kpxj3t03wh,,,,,,,mattsis01,20385,676755,10604,,12034
kq4p58yp0w,,,,,,,hentgsa01,18548,656529,10326,hentgsa01,11204
kq86ywwysr,,,,,,,lawde01,13133,571882,9289,lawde01,10269
kqcc9w37b4,,,,,,,fryda01,24934,681807,11789,fryda01,61262
kr189w8tsw,,,,,,,otanemi01,22533,671305,12102,otanemi01,61285
kr950ehhn8,,,,,,,morelch01,21897,666624,11154,morelch01,11743
krtbb96b24,,,,,,,espinda02,sa3011495,682982,10926,espinda02,11753
ktdvn46c7h,,,,,,,carpeke01,25961,681481,11530,carpeke01,12667
ktj01ver4d,,,,,,,crawfku01,20531,676710,11283,crawfku01,11431
ktmmxe3jt0,,,,,,,,sa3017917,681320,12318,,61769
ktnd4sx1lm,,,,,,,phamth01,2967,502054,8919,phamth01,9842
kvrx5zerrd,,,,,,,fulfobr01,29704,690924,12378,,60687
kwn2040c40,,,,,,,martini02,12005,605361,10039,martini02,11038
kwn5n1l9y8,,,,,,,ballemo01,28820,694208,12217,ballemo01,60120
kwqp8ch7wh,,,,,,,massemi02,27684,686681,11516,massemi02,12657
kyg9t5fgbr,,,,,,,coningr01,21626,665052,10210,coningr01,11555
kyw2p4ms50,,,,,,,fishebr02,24609,680755,12394,,11479
kzdcxzczcm,,,,,,,harrito03,31989,802419,12207,harrith01,60337
l0jy1lyrqd,,,,,,,lawerco01,26429,689520,12460,,61806
l17x6wb560,,,,,,,musgrjo01,12970,605397,9248,musgrjo01,10185
l1qmddf794,,,,,,,lileda01,29995,695734,12364,,12582
l1wdwyn0t0,,,,,,,garzaju01,19784,621057,11228,,12217
l2hvnkt1s8,,,,,,,rodried05,13164,593958,8632,rodried05,9546
l41bvk2v7w,,,,,,,hendrli01,3548,521230,8170,hendrli01,9057
l4hjmsybp8,,,,,,,candeje01,13621,600869,9264,candeje01,10328
l51w2xw8qw,,,,,,,gilbety01,17964,656457,10819,gilbety01,12242
l5b60v8r74,,,,,,,simslu01,13470,608371,8630,simslu01,9544
l6r0c2znqr,,,,,,,effrosc01,18384,664123,11273,effrosc01,12258
l784yv4w84,,,,,,,woodssi01,24494,680573,10335,woodssi01,11503
l7ydc6e1cw,,,,,,,milleow01,24655,680911,10423,milleow01,11824
l8g1dzgbnw,,,,,,,anderni01,18337,623433,10474,anderni01,11113
l8mcc9b1qm,,,,,,,willibr02,25463,682227,10877,willibr02,11829
l8nbpw4jew,,,,,,,luzarje01,19959,666200,10235,luzarje01,10627
l9dhvwk660,,,,,,,latzja01,21306,656641,11266,,12086
l9mp9nhvkd,,,,,,,vierlma01,21558,663837,11223,vierlma01,12210
lb206j2khh,,,,,,,marteno01,26517,682622,10419,marteno01,11529
lbxyxp2h58,,,,,,,salazed01,23135,674285,11795,salazed01,62861
lc15p9yx14,,,,,,,kimha01,27506,673490,11147,kimha01,12116
lc2c1qq11d,,,,,,,judgeaa01,15640,592450,8956,judgeaa01,9877
lcs4xn65cw,,,,,,,newcose01,16943,656794,8947,newcose01,9868
lemtkrvsvr,,,,,,,ramiryo01,19444,670990,10796,ramiryo01,11713
lemv3k277d,,,,,,,payamjo01,14332,606303,10496,payamjo01,11193
lesbfq6zgm,,,,,,,shawma01,33322,807713,11921,shawma01,62984
lfyd5s13t0,,,,,,,bowlajo01,24607,680742,11388,,11769
lgb5t716hw,,,,,,,portelo01,20626,682515,11865,portelo01,61636
lhy8zjhbs0,,,,,,,wallach01,17161,595453,9740,wallach01,10799
lkn160jx5h,,,,,,,youngbr01,27819,687064,12223,youngbr01,64813
ll06syz1bh,,,,,,,peterda01,20302,656849,10181,peterda01,10921
ll3xrgemt4,,,,,,,fordha01,29958,695670,11937,fordha01,12532
ll5fls7g44,,,,,,,lopezja04,25098,682052,11841,lopezja03,62642
ll7w2svpmh,,,,,,,tinocje01,16300,622786,9845,tinocje01,11082
llddjbb0c4,,,,,,,hoffmje02,17432,656546,8975,hoffmje02,9896
lm3b0mx0nd,,,,,,,bernawa01,26536,682653,11651,,12721
lre5xsr3mr,,,,,,,feyerjo01,16610,656420,10751,feyerjo01,11702
lrnkwz3g5w,,,,,,,alfarjo01,12180,595751,8715,alfarjo01,9631
lrx12ts880,,,,,,,bradiky01,24586,680694,11099,bradiky01,12345
ls3mj81jz4,,,,,,,henried01,26944,683618,12186,,60239
lt83nchnw4,,,,,,,heuerco01,23293,676051,10901,heuerco01,11959
ltkvytd5yd,,,,,,,rogerta01,13449,573124,9225,rogerta01,10133
ltwbeqbtkr,,,,,,,crowape01,27769,691718,11864,crowape01,12157
lvcdhle6b8,,,,,,,bakerlu01,21497,663609,11803,bakerlu01,11390
lvrll1c684,,,,,,,rutleja01,26215,671131,10977,rutleja01,11863
lwpf8ynxqd,,,,,,,keithco01,27899,690993,11825,keithco01,12430
lxw46qkz2m,,,,,,,clasejo01,26599,682729,11656,clasejo01,60000
lyrrn3fd38,,,,,,,uriasra01,18795,602104,10445,uriasra01,11239
lzzthyjph8,,,,,,,suterbr01,13942,608718,9436,suterbr01,10370
m0ck7nwjg4,,,,,,,webbja01,19274,657097,10442,webbja01,11195
m0kxlqnqth,,,,,,,jimenle01,23782,677870,11354,jimenle01,11558
m1d3rtnmz0,,,,,,,bradlta01,22543,671737,11588,bradlta01,12554
m1qtje6cj0,,,,,,,barneau01,12158,605131,9049,barneau01,9971
m1v8w8mlzh,,,,,,,holmecl01,13649,605280,9555,holmecl01,10569
m1wcxnmxjm,,,,,,,lopezjo02,14527,605347,9173,lopezjo02,10096
m2exjeqcy4,,,,,,,treinbl01,12572,595014,8756,treinbl01,9672
m2zfrkrlqr,,,,,,,clemeer01,20352,676391,10925,clemeer01,11892
m3h9r7fmr4,,,,,,,romanjo03,16122,605447,10518,romanjo03,11253
m3v6hyk1k0,,,,,,,nidoto01,13755,621512,9499,nidoto01,10829
m4lrttk5d4,,,,,,,yelicch01,11477,592885,7903,yelicch01,9320
m4mpjjlv98,,,,,,,nolaaa01,16149,605400,8961,nolaaa01,9882
m51947d5y8,,,,,,,brooktr01,19384,670092,12095,brooktr01,61616
m54zly10rm,,,,,,,garcibr02,33568,805299,12429,,64030
m5lxx8nn64,,,,,,,renfrhu01,15464,592669,8968,renfrhu01,9889
m6btwlx46m,,,,,,,siskev01,24995,681895,12239,,60569
m6nm0n0zyw,,,,,,,helmami01,24605,680737,10608,,60276
m7t494bs3d,,,,,,,burkebr01,17968,656271,10483,burkebr01,11241
m9cp932gqh,,,,,,,medinlu02,21649,665622,10280,medinlu02,11354
m9dcywnyrm,,,,,,,englitr01,26148,663536,12424,,61859
mdx9n2mv08,,,,,,,varshda01,19918,662139,10180,varshda01,10843
mekbydqmfw,,,,,,,refsnro01,13770,608701,8929,refsnro01,9851
mepd7l2b1w,,,,,,,sosaed01,17022,624641,9557,sosaed01,10594
mevlmvzy5m,,,,,,,slateau01,16153,596103,9669,slateau01,10719
mg7nkwnsp4,,,,,,,doylebr02,25479,686668,11653,doylebr02,12136
mgdj24jztr,,,,,,,tengka01,24282,678906,11988,,63484
mgyrwrt5br,,,,,,,kellyme01,11156,518876,10506,kellyme01,11251
mh83p87zld,,,,,,,blancda02,19779,680118,11474,blancda02,12619
mjl228q9jd,,,,,,,webblo01,17995,657277,10480,webblo01,11235
mjnvvngmtm,,,,,,,jacqujo01,25178,682175,11806,,61871
mkb1mh7878,,,,,,,coronke01,26244,685744,11995,,61684
mkcnspn9h8,,,,,,,oberba01,21224,641927,11159,oberba01,12096
mkcr4xfdyr,,,,,,,pukaj01,19343,640462,9792,pukaj01,10548
mkz3jr8j88,,,,,,,davidlo01,25844,669722,10858,,11810
mlpf13z6g4,,,,,,,kirbyge01,25436,669923,10874,kirbyge01,11826
mmyzf9y6e8,,,,,,,seymoia01,27932,693855,11420,seymoia01,60418
mn0mngq5h0,,,,,,,castijo03,17169,620454,9911,castijo03,11032
mnk5sxl050,,,,,,,sirijo01,17452,642350,9907,sirijo01,10865
mnljmcpjy8,,,,,,,willide03,15816,642207,10665,willide03,11628
